y,x
17.00,105.89
16.98,105.90
16.99,105.91
17.02,105.92
16.99,105.93
16.94,105.94
17.00,105.95
16.97,105.96
16.99,105.97
17.00,105.98
16.99,105.99
17.01,106.00
17.00,106.01
16.98,106.02
17.00,106.03
16.99,106.04
17.00,106.05
16.99,106.06
16.98,106.07
17.00,106.08
16.99,106.09
16.98,106.10
17.01,106.11
17.01,106.12
16.95,106.13
16.99,106.14
16.95,106.15
16.94,106.16
16.99,106.17
16.98,106.18
16.88,106.19
16.96,106.20
17.01,106.21
16.95,106.22
16.98,106.23
16.98,106.24
16.95,106.25
16.98,106.26
16.98,106.27
16.98,106.28
16.94,106.29
16.98,106.30
16.93,106.31
16.95,106.32
16.98,106.33
16.89,106.34
16.93,106.35
16.96,106.36
16.96,106.37
16.96,106.38
16.96,106.40
16.96,106.41
16.91,106.42
16.95,106.43
16.98,106.44
16.92,106.45
16.93,106.46
16.96,106.47
16.93,106.48
16.95,106.49
16.98,106.50
16.90,106.51
16.94,106.52
16.96,106.53
16.96,106.54
16.97,106.55
16.99,106.56
16.91,106.57
16.92,106.58
16.93,106.59
16.95,106.60
16.93,106.61
16.97,106.62
16.93,106.63
16.95,106.64
16.97,106.65
16.87,106.66
16.93,106.67
16.97,106.68
16.93,106.69
16.92,106.70
16.94,106.71
16.90,106.72
16.92,106.73
16.96,106.74
16.92,106.75
16.92,106.76
16.96,106.77
16.95,106.78
16.89,106.79
16.97,106.80
16.95,106.81
16.91,106.82
16.94,106.83
16.91,106.84
16.92,106.85
16.93,106.86
16.92,106.87
16.89,106.88
16.91,106.89
16.95,106.90
16.86,106.91
16.90,106.92
16.97,106.93
16.87,106.94
16.89,106.95
16.92,106.96
16.91,106.97
16.93,106.98
16.95,106.99
16.93,107.00
16.92,107.01
16.90,107.02
16.92,107.03
16.91,107.04
16.93,107.05
16.93,107.06
16.88,107.07
16.91,107.08
16.93,107.09
16.87,107.10
16.91,107.11
16.90,107.12
16.90,107.13
16.84,107.14
16.94,107.15
16.88,107.16
16.88,107.17
16.89,107.18
16.88,107.19
16.84,107.20
16.88,107.21
16.88,107.22
16.88,107.23
16.85,107.24
16.90,107.25
16.85,107.26
16.88,107.27
16.86,107.28
16.89,107.29
16.91,107.30
16.92,107.31
16.86,107.32
16.89,107.33
16.90,107.34
16.82,107.35
16.90,107.36
16.87,107.37
16.85,107.38
16.83,107.39
16.88,107.40
16.87,107.41
16.90,107.42
16.89,107.43
16.86,107.44
16.89,107.45
16.90,107.46
16.89,107.47
16.87,107.48
16.88,107.49
16.86,107.50
16.86,107.51
16.87,107.52
16.85,107.53
16.86,107.54
16.83,107.55
16.86,107.56
16.81,107.57
16.85,107.59
16.83,107.60
16.83,107.61
16.86,107.62
16.86,107.63
16.79,107.64
16.85,107.65
16.81,107.66
16.84,107.67
16.82,107.68
16.87,107.69
16.80,107.70
16.84,107.71
16.83,107.72
16.85,107.73
16.86,107.74
16.87,107.75
16.85,107.76
16.81,107.77
16.85,107.78
16.83,107.79
16.80,107.80
16.79,107.81
16.85,107.82
16.78,107.83
16.86,107.84
16.78,107.85
16.77,107.86
16.86,107.87
16.79,107.88
16.82,107.89
16.80,107.90
16.78,107.91
16.80,107.92
16.80,107.93
16.85,107.94
16.80,107.95
16.79,107.96
16.85,107.97
16.80,107.98
16.79,107.99
16.81,108.00
16.81,108.01
16.79,108.02
16.82,108.03
16.78,108.04
16.73,108.05
16.80,108.06
16.84,108.07
16.80,108.08
16.82,108.09
16.80,108.10
16.77,108.11
16.78,108.12
16.80,108.13
16.75,108.14
16.80,108.15
16.81,108.16
16.79,108.17
16.76,108.18
16.74,108.19
16.75,108.20
16.75,108.21
16.78,108.22
16.76,108.23
16.73,108.24
16.80,108.25
16.79,108.26
16.77,108.27
16.76,108.28
16.76,108.29
16.75,108.30
16.77,108.31
16.75,108.32
16.74,108.33
16.77,108.34
16.77,108.35
16.73,108.36
16.79,108.37
16.76,108.38
16.69,108.39
16.76,108.40
16.70,108.41
16.72,108.42
16.76,108.43
16.74,108.44
16.72,108.45
16.70,108.46
16.76,108.47
16.72,108.48
16.74,108.49
16.70,108.50
16.73,108.51
16.74,108.52
16.74,108.53
16.71,108.54
16.70,108.55
16.73,108.56
16.70,108.57
16.72,108.58
16.71,108.59
16.72,108.60
16.68,108.61
16.73,108.62
16.72,108.63
16.68,108.64
16.71,108.65
16.72,108.66
16.70,108.67
16.69,108.68
16.69,108.69
16.71,108.70
16.69,108.71
16.69,108.72
16.68,108.73
16.63,108.74
16.71,108.75
16.66,108.76
16.67,108.78
16.67,108.79
16.68,108.80
16.69,108.81
16.70,108.82
16.70,108.83
16.64,108.84
16.68,108.85
16.66,108.86
16.64,108.87
16.68,108.88
16.64,108.89
16.61,108.90
16.66,108.91
16.64,108.92
16.62,108.93
16.66,108.94
16.60,108.95
16.63,108.96
16.65,108.97
16.65,108.98
16.59,108.99
16.62,109.00
16.67,109.01
16.64,109.02
16.61,109.03
16.62,109.04
16.60,109.05
16.52,109.06
16.64,109.07
16.59,109.08
16.63,109.09
16.61,109.10
16.59,109.11
16.55,109.12
16.63,109.13
16.58,109.14
16.59,109.15
16.62,109.16
16.61,109.17
16.59,109.18
16.59,109.19
16.61,109.20
16.57,109.21
16.58,109.22
16.60,109.23
16.60,109.24
16.58,109.25
16.60,109.26
16.57,109.27
16.56,109.28
16.54,109.29
16.51,109.30
16.55,109.31
16.59,109.32
16.56,109.33
16.56,109.34
16.59,109.35
16.56,109.36
16.54,109.37
16.53,109.38
16.54,109.39
16.54,109.40
16.54,109.41
16.51,109.42
16.53,109.43
16.54,109.44
16.51,109.45
16.50,109.46
16.55,109.47
16.53,109.48
16.51,109.49
16.50,109.50
16.50,109.51
16.44,109.52
16.47,109.53
16.46,109.54
16.48,109.55
16.50,109.56
16.50,109.57
16.48,109.58
16.48,109.59
16.49,109.60
16.47,109.61
16.46,109.62
16.47,109.63
16.46,109.64
16.46,109.65
16.45,109.66
16.46,109.67
16.42,109.68
16.44,109.69
16.41,109.70
16.43,109.71
16.43,109.72
16.41,109.73
16.42,109.74
16.40,109.75
16.41,109.76
16.42,109.77
16.39,109.78
16.42,109.79
16.38,109.80
16.39,109.81
16.45,109.82
16.38,109.83
16.39,109.84
16.40,109.85
16.39,109.86
16.36,109.87
16.41,109.88
16.37,109.89
16.32,109.90
16.38,109.91
16.34,109.92
16.33,109.93
16.36,109.94
16.36,109.95
16.34,109.97
16.38,109.98
16.35,109.99
16.33,110.00
16.35,110.01
16.35,110.02
16.30,110.03
16.31,110.04
16.31,110.05
16.31,110.06
16.34,110.07
16.28,110.08
16.27,110.09
16.29,110.10
16.30,110.11
16.28,110.12
16.22,110.13
16.31,110.14
16.29,110.15
16.28,110.16
16.23,110.17
16.27,110.18
16.20,110.19
16.26,110.20
16.23,110.21
16.18,110.22
16.25,110.23
16.24,110.24
16.23,110.25
16.23,110.26
16.20,110.27
16.18,110.28
16.19,110.29
16.15,110.30
16.16,110.31
16.18,110.32
16.17,110.33
16.18,110.34
16.18,110.35
16.18,110.36
16.18,110.37
16.16,110.38
16.16,110.39
16.16,110.40
16.13,110.41
16.14,110.42
16.16,110.43
16.14,110.44
16.04,110.45
16.12,110.46
16.08,110.47
16.13,110.48
16.13,110.49
16.08,110.50
16.11,110.51
16.03,110.52
16.02,110.53
16.10,110.54
16.06,110.55
16.08,110.56
16.07,110.57
16.06,110.58
16.04,110.59
16.06,110.60
16.02,110.61
16.02,110.62
16.03,110.63
15.99,110.64
16.00,110.65
16.02,110.66
16.01,110.67
16.00,110.68
15.99,110.69
16.01,110.70
15.94,110.71
15.97,110.72
16.00,110.73
15.94,110.74
15.94,110.75
15.98,110.76
15.96,110.77
15.95,110.78
15.91,110.79
15.96,110.80
15.88,110.81
15.96,110.82
15.93,110.83
15.81,110.84
15.87,110.85
15.88,110.86
15.90,110.87
15.84,110.88
15.86,110.89
15.88,110.90
16.35,110.91
16.60,110.92
16.70,110.93
16.78,110.94
16.86,110.95
16.89,110.96
16.91,110.97
16.97,110.98
16.97,110.99
16.98,111.00
17.03,111.01
17.03,111.02
17.02,111.03
17.06,111.04
17.07,111.05
17.06,111.06
17.10,111.07
17.11,111.08
17.09,111.09
17.12,111.10
17.13,111.11
17.12,111.12
17.13,111.13
17.16,111.14
17.14,111.16
17.15,111.17
17.17,111.18
17.15,111.19
17.17,111.20
17.19,111.21
17.17,111.22
17.17,111.23
17.20,111.24
17.19,111.25
17.19,111.26
17.21,111.27
17.20,111.28
17.19,111.29
17.23,111.30
17.21,111.31
17.20,111.32
17.23,111.33
17.23,111.34
17.21,111.35
17.24,111.36
17.24,111.37
17.22,111.38
17.24,111.39
17.25,111.40
17.23,111.41
17.25,111.42
17.26,111.43
17.23,111.44
17.25,111.45
17.27,111.46
17.24,111.47
17.26,111.48
17.27,111.49
17.25,111.50
17.26,111.51
17.29,111.52
